Gene stable ID	Gene name
ENSMMUG00000021833	SLC25A25
ENSMMUG00000000200	KCNU1
ENSMMUG00000064961	
ENSMMUG00000049185	TMEM229A
ENSMMUG00000018871	HNRNPK
ENSMMUG00000049915	
ENSMMUG00000057382	EN1
ENSMMUG00000014303	TOMM40
ENSMMUG00000063845	
ENSMMUG00000064086	Metazoa_SRP
ENSMMUG00000057387	
ENSMMUG00000004211	C6H5orf30
ENSMMUG00000061017	
ENSMMUG00000052485	OR1F1
ENSMMUG00000054784	
ENSMMUG00000013334	CCP110
ENSMMUG00000062514	
ENSMMUG00000032119	
ENSMMUG00000001600	CDC20B
ENSMMUG00000002423	POLD2
ENSMMUG00000062546	
ENSMMUG00000022528	SPAG9
ENSMMUG00000034689	Y_RNA
ENSMMUG00000041230	
ENSMMUG00000028164	U6
ENSMMUG00000048942	ZNF556
ENSMMUG00000053777	
ENSMMUG00000058416	
ENSMMUG00000050925	Metazoa_SRP
ENSMMUG00000062768	ADCYAP1
ENSMMUG00000059903	
ENSMMUG00000014415	DDX10
ENSMMUG00000061836	
ENSMMUG00000004668	ROR1
ENSMMUG00000053298	
ENSMMUG00000021207	ZDHHC15
ENSMMUG00000050996	ZNF629
ENSMMUG00000005055	WASF3
ENSMMUG00000013812	USP44
ENSMMUG00000052299	Metazoa_SRP
ENSMMUG00000053491	
ENSMMUG00000019747	SUPT7L
ENSMMUG00000008209	TSPAN6
ENSMMUG00000001245	ZNF532
ENSMMUG00000027826	U4
ENSMMUG00000001294	FCHSD2
ENSMMUG00000006058	TSPO
ENSMMUG00000018013	H2AFJ
ENSMMUG00000051868	
ENSMMUG00000022007	METTL16
ENSMMUG00000057725	
ENSMMUG00000050033	Metazoa_SRP
ENSMMUG00000052770	
ENSMMUG00000050477	Metazoa_SRP
ENSMMUG00000052834	
ENSMMUG00000013595	GEMIN8
ENSMMUG00000052247	
ENSMMUG00000006506	NOB1
ENSMMUG00000020575	SOS1
ENSMMUG00000044760	
ENSMMUG00000013871	WDR25
ENSMMUG00000036508	U6
ENSMMUG00000060189	RLN3
ENSMMUG00000054218	
ENSMMUG00000060482	U6
ENSMMUG00000057831	
ENSMMUG00000065113	
ENSMMUG00000003217	TM7SF3
ENSMMUG00000016681	
ENSMMUG00000061383	
ENSMMUG00000059278	
ENSMMUG00000007398	KCNN1
ENSMMUG00000008458	ZNF77
ENSMMUG00000061770	
ENSMMUG00000027363	5S_rRNA
ENSMMUG00000056149	
ENSMMUG00000052869	
ENSMMUG00000010927	TNFAIP6
ENSMMUG00000060565	
ENSMMUG00000053245	
ENSMMUG00000015303	ABCA7
ENSMMUG00000061265	CISD2
ENSMMUG00000055665	
ENSMMUG00000005808	CMTR2
ENSMMUG00000004139	DZANK1
ENSMMUG00000010715	NCOA6
ENSMMUG00000058792	
ENSMMUG00000054055	ZNF93
ENSMMUG00000017565	DIXDC1
ENSMMUG00000039577	Metazoa_SRP
ENSMMUG00000060728	
ENSMMUG00000064094	Metazoa_SRP
ENSMMUG00000007036	C3H7orf57
ENSMMUG00000052954	WNT6
ENSMMUG00000064467	
ENSMMUG00000054565	
ENSMMUG00000038026	MIR5047
ENSMMUG00000003453	ZNF652
ENSMMUG00000060766	
ENSMMUG00000060065	
ENSMMUG00000056195	U3
ENSMMUG00000007668	DSC3
ENSMMUG00000017972	ZNF200
ENSMMUG00000031223	RSPO4
ENSMMUG00000062663	
ENSMMUG00000046240	
ENSMMUG00000036324	
ENSMMUG00000053188	
ENSMMUG00000061340	
ENSMMUG00000004656	ROCK1
ENSMMUG00000056904	Metazoa_SRP
ENSMMUG00000019900	GNAO1
ENSMMUG00000049533	
ENSMMUG00000050850	
ENSMMUG00000057043	
ENSMMUG00000040524	RAB27B
ENSMMUG00000061336	Metazoa_SRP
ENSMMUG00000007597	USPL1
ENSMMUG00000060381	U6
ENSMMUG00000056820	
ENSMMUG00000009707	GABRG2
ENSMMUG00000052969	
ENSMMUG00000036550	U7
ENSMMUG00000051099	
ENSMMUG00000057821	Metazoa_SRP
ENSMMUG00000009043	MCTS1
ENSMMUG00000065249	
ENSMMUG00000064388	
ENSMMUG00000043297	Metazoa_SRP
ENSMMUG00000059915	
ENSMMUG00000055666	
ENSMMUG00000013402	NAPSA
ENSMMUG00000025305	
ENSMMUG00000021156	ULK2
ENSMMUG00000049737	Metazoa_SRP
ENSMMUG00000062091	
ENSMMUG00000050869	Y_RNA
ENSMMUG00000006339	
ENSMMUG00000059423	
ENSMMUG00000021526	UGCG
ENSMMUG00000023269	NCAPH
ENSMMUG00000013874	BEGAIN
ENSMMUG00000042066	AKAP5
ENSMMUG00000011922	GTDC1
ENSMMUG00000020524	PAFAH1B1
ENSMMUG00000045764	Metazoa_SRP
ENSMMUG00000009459	CEP95
ENSMMUG00000043396	Metazoa_SRP
ENSMMUG00000054676	
ENSMMUG00000013422	CEACAM4
ENSMMUG00000062501	YPEL2
ENSMMUG00000019299	WBP11
ENSMMUG00000010664	GPR37
ENSMMUG00000060905	C12orf81
ENSMMUG00000004740	MCAT
ENSMMUG00000018535	UXT
ENSMMUG00000018441	URI1
ENSMMUG00000045373	SNORD61
ENSMMUG00000008681	NOL7
ENSMMUG00000008121	RTN4IP1
ENSMMUG00000036082	U6
ENSMMUG00000024248	U1
ENSMMUG00000055351	Metazoa_SRP
ENSMMUG00000019017	SNX32
ENSMMUG00000021056	MRNIP
ENSMMUG00000023942	SNORD14
ENSMMUG00000013246	MFF
ENSMMUG00000017292	CHRM1
ENSMMUG00000007953	NOXO1
ENSMMUG00000043406	SNORA50B
ENSMMUG00000022907	UNC50
ENSMMUG00000006942	MIPEP
ENSMMUG00000023148	LIPF
ENSMMUG00000011206	SLC9B1
ENSMMUG00000004718	PHKB
ENSMMUG00000001913	MRPS23
ENSMMUG00000054494	
ENSMMUG00000063048	Metazoa_SRP
ENSMMUG00000013538	IL27RA
ENSMMUG00000047997	Metazoa_SRP
ENSMMUG00000054433	
ENSMMUG00000063118	Metazoa_SRP
ENSMMUG00000063761	
ENSMMUG00000061921	Metazoa_SRP
ENSMMUG00000062484	
ENSMMUG00000051775	
ENSMMUG00000026596	SNORD14
ENSMMUG00000060961	Metazoa_SRP
ENSMMUG00000004818	SORBS1
ENSMMUG00000059052	
ENSMMUG00000005595	RAB14
ENSMMUG00000055676	
ENSMMUG00000009805	ACD
ENSMMUG00000006112	TMEM31
ENSMMUG00000019582	EIF4EBP3
ENSMMUG00000039248	MIR3666
ENSMMUG00000003706	FAM13C
ENSMMUG00000000270	ANGPT4
ENSMMUG00000005805	HYDIN
ENSMMUG00000006763	COX4I1
ENSMMUG00000050568	Metazoa_SRP
ENSMMUG00000052133	Metazoa_SRP
ENSMMUG00000055232	
ENSMMUG00000059693	
ENSMMUG00000056234	
ENSMMUG00000061729	
ENSMMUG00000011001	ANKS3
ENSMMUG00000060929	
ENSMMUG00000017969	MEFV
ENSMMUG00000023717	MIER2
ENSMMUG00000055111	
ENSMMUG00000030532	DNA2
ENSMMUG00000018821	REST
ENSMMUG00000000576	CDH7
ENSMMUG00000007798	CLMP
ENSMMUG00000036192	Y_RNA
ENSMMUG00000063338	
ENSMMUG00000065287	
ENSMMUG00000058276	Metazoa_SRP
ENSMMUG00000054691	
ENSMMUG00000063862	
ENSMMUG00000056087	BBS10
ENSMMUG00000017250	NUDT12
ENSMMUG00000020354	SLC3A2
ENSMMUG00000049669	
ENSMMUG00000039178	Metazoa_SRP
ENSMMUG00000053170	Metazoa_SRP
ENSMMUG00000049983	
ENSMMUG00000051273	
ENSMMUG00000053046	
ENSMMUG00000004685	NAIF1
ENSMMUG00000063963	Metazoa_SRP
ENSMMUG00000006689	NRIP3
ENSMMUG00000055439	
ENSMMUG00000041957	C7orf77
ENSMMUG00000004747	ZBTB25
ENSMMUG00000056676	
ENSMMUG00000004978	ANKRD33
ENSMMUG00000053689	
ENSMMUG00000063041	
ENSMMUG00000054105	Metazoa_SRP
ENSMMUG00000054538	
ENSMMUG00000061912	
ENSMMUG00000062455	
ENSMMUG00000062585	PARD6A
ENSMMUG00000055771	Metazoa_SRP
ENSMMUG00000049962	
ENSMMUG00000063324	
ENSMMUG00000055075	
ENSMMUG00000055649	Metazoa_SRP
ENSMMUG00000061594	
ENSMMUG00000002912	TLE6
ENSMMUG00000005552	PAF1
ENSMMUG00000059902	Metazoa_SRP
ENSMMUG00000003225	BCL7C
ENSMMUG00000055913	WNT10A
ENSMMUG00000052715	Y_RNA
ENSMMUG00000063565	Metazoa_SRP
ENSMMUG00000059703	
ENSMMUG00000050317	
ENSMMUG00000008705	USP53
ENSMMUG00000019304	IDO1
ENSMMUG00000048740	SUN3
ENSMMUG00000052786	
ENSMMUG00000064661	
ENSMMUG00000021057	TBC1D9B
ENSMMUG00000052399	GFER
ENSMMUG00000061816	
ENSMMUG00000064722	
ENSMMUG00000000809	PLP1
ENSMMUG00000062246	
ENSMMUG00000008878	PEX16
ENSMMUG00000019745	GPN1
ENSMMUG00000009020	RIC1
ENSMMUG00000042757	GDPD1
ENSMMUG00000055237	PEX11G
ENSMMUG00000014305	APOE
ENSMMUG00000057131	BIK
ENSMMUG00000064502	
ENSMMUG00000051892	FLT3LG
ENSMMUG00000064196	
ENSMMUG00000060599	
ENSMMUG00000054759	
ENSMMUG00000006354	INSIG2
ENSMMUG00000023418	NR1H2
ENSMMUG00000057840	
ENSMMUG00000058856	Metazoa_SRP
ENSMMUG00000009839	GALK2
ENSMMUG00000051451	GPX8
ENSMMUG00000063703	
ENSMMUG00000020452	ZNF562
ENSMMUG00000004666	IL4R
ENSMMUG00000061572	Metazoa_SRP
ENSMMUG00000051084	Metazoa_SRP
ENSMMUG00000056623	Y_RNA
ENSMMUG00000005605	GPR101
ENSMMUG00000052174	
ENSMMUG00000050765	Metazoa_SRP
ENSMMUG00000052473	
ENSMMUG00000065301	
ENSMMUG00000016858	LIPK
ENSMMUG00000058905	
ENSMMUG00000057767	
ENSMMUG00000009129	FOXK2
ENSMMUG00000058028	
ENSMMUG00000010840	ZNF507
ENSMMUG00000017864	OSBPL8
ENSMMUG00000063067	
ENSMMUG00000061722	U6
ENSMMUG00000049528	
ENSMMUG00000053539	
ENSMMUG00000058518	
ENSMMUG00000009739	MTHFD2
ENSMMUG00000003482	GLRA2
ENSMMUG00000043004	Metazoa_SRP
ENSMMUG00000018504	SIN3B
ENSMMUG00000004982	ACVRL1
ENSMMUG00000014066	ZNF81
ENSMMUG00000032910	U6
ENSMMUG00000031210	CDK5R2
ENSMMUG00000061344	
ENSMMUG00000055440	
ENSMMUG00000003089	SDCCAG3
ENSMMUG00000058677	
ENSMMUG00000017467	C10H20orf194
ENSMMUG00000017888	KSR1
ENSMMUG00000035858	U2
ENSMMUG00000015648	FDXR
ENSMMUG00000058606	
ENSMMUG00000000521	NTN4
ENSMMUG00000015301	ARHGAP45
ENSMMUG00000002659	CYHR1
ENSMMUG00000055800	
ENSMMUG00000023574	C1GALT1C1
ENSMMUG00000028047	Y_RNA
ENSMMUG00000062739	
ENSMMUG00000047879	FAM110A
ENSMMUG00000002422	AEBP1
ENSMMUG00000019405	
ENSMMUG00000020587	POT1
ENSMMUG00000049441	U6
ENSMMUG00000048803	ZNF846
ENSMMUG00000059229	CEACAM7
ENSMMUG00000060499	Metazoa_SRP
ENSMMUG00000013356	DYNAP
ENSMMUG00000054488	
ENSMMUG00000057931	Metazoa_SRP
ENSMMUG00000009892	EFNB2
ENSMMUG00000039579	Metazoa_SRP
ENSMMUG00000050976	
ENSMMUG00000064772	FEV
ENSMMUG00000022909	MGAT4A
ENSMMUG00000060385	
ENSMMUG00000054956	
ENSMMUG00000007960	SYNGR3
ENSMMUG00000055411	
ENSMMUG00000050156	Metazoa_SRP
ENSMMUG00000017174	SUV39H2
ENSMMUG00000053743	
ENSMMUG00000009808	ENKD1
ENSMMUG00000045885	Metazoa_SRP
ENSMMUG00000051962	
ENSMMUG00000010383	OR6B2
ENSMMUG00000008728	TTLL1
ENSMMUG00000001402	SLC15A1
ENSMMUG00000057647	
ENSMMUG00000061292	
ENSMMUG00000036873	U7
ENSMMUG00000020125	SENP1
ENSMMUG00000018950	METTL4
ENSMMUG00000062396	
ENSMMUG00000025366	
ENSMMUG00000065131	
ENSMMUG00000051754	Metazoa_SRP
ENSMMUG00000014149	LYN
ENSMMUG00000012668	CNTRL
ENSMMUG00000006732	SYN3
ENSMMUG00000017973	ZNF263
ENSMMUG00000000453	
ENSMMUG00000009790	LAMP1
ENSMMUG00000062305	
ENSMMUG00000014311	C16orf71
ENSMMUG00000065052	
ENSMMUG00000062780	
ENSMMUG00000047717	Metazoa_SRP
ENSMMUG00000011344	SLC52A1
ENSMMUG00000003000	
ENSMMUG00000008678	SIRT5
ENSMMUG00000020049	PGM1
ENSMMUG00000059138	
ENSMMUG00000027083	mml-mir-449a
ENSMMUG00000062472	
ENSMMUG00000063404	Metazoa_SRP
ENSMMUG00000060096	Metazoa_SRP
ENSMMUG00000053891	Metazoa_SRP
ENSMMUG00000060491	Metazoa_SRP
ENSMMUG00000009671	
ENSMMUG00000053620	
ENSMMUG00000049471	OR6B3
ENSMMUG00000052180	
ENSMMUG00000012585	OVOL1
ENSMMUG00000026168	U6
ENSMMUG00000002913	TLE2
ENSMMUG00000009788	TUBA1C
ENSMMUG00000013234	DACH1
ENSMMUG00000063842	U6
ENSMMUG00000039588	mml-mir-6129
ENSMMUG00000019744	CCDC121
ENSMMUG00000025983	U8
ENSMMUG00000020665	SDSL
ENSMMUG00000062452	Metazoa_SRP
ENSMMUG00000038288	TMEM9B
ENSMMUG00000051966	
ENSMMUG00000056462	Metazoa_SRP
ENSMMUG00000032498	
ENSMMUG00000063336	
ENSMMUG00000010197	SLA
ENSMMUG00000061723	
ENSMMUG00000021670	SLC52A3
ENSMMUG00000063425	
ENSMMUG00000057890	TEX45
ENSMMUG00000052077	
ENSMMUG00000028749	APOC1B
ENSMMUG00000054252	Metazoa_SRP
ENSMMUG00000054131	
ENSMMUG00000064755	CRYBA2
ENSMMUG00000000346	
ENSMMUG00000049727	DUSP4
ENSMMUG00000010431	DNAJB12
ENSMMUG00000051102	ARGLU1
ENSMMUG00000050682	
ENSMMUG00000025822	U8
ENSMMUG00000014375	FAM102A
ENSMMUG00000036475	U2
ENSMMUG00000024620	U6
ENSMMUG00000023635	MAGEE2
ENSMMUG00000028370	5S_rRNA
ENSMMUG00000002436	PHOSPHO1
ENSMMUG00000056385	
ENSMMUG00000053580	
ENSMMUG00000037648	
ENSMMUG00000051131	MRGPRG
ENSMMUG00000056793	
ENSMMUG00000042486	
ENSMMUG00000000468	LIPN
ENSMMUG00000002023	ZIC3
ENSMMUG00000062422	
ENSMMUG00000009019	RPS3
ENSMMUG00000063523	Metazoa_SRP
ENSMMUG00000058971	U6
ENSMMUG00000038866	AMELY
ENSMMUG00000019902	AMFR
ENSMMUG00000064232	
ENSMMUG00000007551	RPL13A
ENSMMUG00000006000	GOT2
ENSMMUG00000018103	
ENSMMUG00000024449	U6
ENSMMUG00000024110	Y_RNA
ENSMMUG00000033285	mml-mir-449b
ENSMMUG00000012044	NSMCE4A
ENSMMUG00000042317	
ENSMMUG00000026694	U1
ENSMMUG00000001258	ZNF182
ENSMMUG00000019306	IDO2
ENSMMUG00000057897	
ENSMMUG00000054054	Metazoa_SRP
ENSMMUG00000025804	U6
ENSMMUG00000001907	DYNLRB2
ENSMMUG00000058491	RASSF9
ENSMMUG00000063297	
ENSMMUG00000056514	SMG8
ENSMMUG00000007875	FBXL12
ENSMMUG00000038363	AP5B1
ENSMMUG00000002661	KIFC2
ENSMMUG00000037167	mml-mir-762-2
ENSMMUG00000036848	U6
ENSMMUG00000007254	PIEZO1
ENSMMUG00000002471	APOC4
ENSMMUG00000050605	Metazoa_SRP
ENSMMUG00000006479	RAPGEF1
ENSMMUG00000059483	RTL5
ENSMMUG00000052456	Y_RNA
ENSMMUG00000061695	
ENSMMUG00000060005	
ENSMMUG00000015522	GRAMD1B
ENSMMUG00000041728	CCDC182
ENSMMUG00000019742	ZNF512
ENSMMUG00000029265	ZNF598
ENSMMUG00000023307	SHOC1
ENSMMUG00000047302	CTF1
ENSMMUG00000057254	SMCO3
ENSMMUG00000000362	ZNF582
ENSMMUG00000054007	
ENSMMUG00000020038	DLK1
ENSMMUG00000058620	
ENSMMUG00000057968	Metazoa_SRP
ENSMMUG00000018954	RBM42
ENSMMUG00000017033	LCP1
ENSMMUG00000018285	CRELD1
ENSMMUG00000040162	Metazoa_SRP
ENSMMUG00000054564	
ENSMMUG00000016009	EEF1G
ENSMMUG00000013539	PALM3
ENSMMUG00000059901	
ENSMMUG00000042645	PINLYP
ENSMMUG00000060819	GPR12
ENSMMUG00000049793	Metazoa_SRP
ENSMMUG00000037133	U7
ENSMMUG00000049336	
ENSMMUG00000062825	TIMP3
ENSMMUG00000055786	PIN4
ENSMMUG00000023155	NTS
ENSMMUG00000034165	U6
ENSMMUG00000056801	
ENSMMUG00000003705	PHYHIPL
ENSMMUG00000056095	ZFP3
ENSMMUG00000012788	C11H12orf60
ENSMMUG00000010914	C18H18orf54
ENSMMUG00000021525	POLD1
ENSMMUG00000058994	
ENSMMUG00000056815	
ENSMMUG00000039104	ZNF682
ENSMMUG00000060997	
ENSMMUG00000050944	Metazoa_SRP
ENSMMUG00000011977	NADSYN1
ENSMMUG00000014313	ZNF500
ENSMMUG00000002437	ABI3
ENSMMUG00000003339	WWP2
ENSMMUG00000002521	STRN
ENSMMUG00000056549	
ENSMMUG00000050593	
ENSMMUG00000055305	APOC2
ENSMMUG00000061944	LHX5
ENSMMUG00000058168	
ENSMMUG00000056837	OTOS
ENSMMUG00000057481	
ENSMMUG00000019569	PBDC1
ENSMMUG00000003218	MED21
ENSMMUG00000046877	ACVR1B
ENSMMUG00000013245	TM4SF20
ENSMMUG00000007877	UBL5
ENSMMUG00000050835	
ENSMMUG00000019407	RIMS2
ENSMMUG00000003257	ZNF583
ENSMMUG00000035822	U6
ENSMMUG00000026996	MIR375
ENSMMUG00000060013	Metazoa_SRP
ENSMMUG00000055214	ART4
ENSMMUG00000050028	
ENSMMUG00000042046	C14H11orf87
ENSMMUG00000056900	
ENSMMUG00000033208	SNORD26
ENSMMUG00000061538	Y_RNA
ENSMMUG00000054832	CDY
ENSMMUG00000048739	Metazoa_SRP
ENSMMUG00000004438	SPANXN4
ENSMMUG00000010075	
ENSMMUG00000054828	
ENSMMUG00000042023	mml-mir-4716
ENSMMUG00000056913	
ENSMMUG00000064579	Metazoa_SRP
ENSMMUG00000064005	
ENSMMUG00000002069	MSI2
ENSMMUG00000061110	
ENSMMUG00000003230	FBXL19
ENSMMUG00000018648	
ENSMMUG00000058258	Metazoa_SRP
ENSMMUG00000026265	SNORD27
ENSMMUG00000053257	Y_RNA
ENSMMUG00000013797	GFPT1
ENSMMUG00000060394	MGAT4C
ENSMMUG00000060437	Metazoa_SRP
ENSMMUG00000012619	
ENSMMUG00000055116	
ENSMMUG00000055878	Metazoa_SRP
ENSMMUG00000000006	NEURL3
ENSMMUG00000030102	MCIDAS
ENSMMUG00000054593	USH1G
ENSMMUG00000055339	
ENSMMUG00000003431	HNF1B
ENSMMUG00000058540	F2RL3
ENSMMUG00000063294	
ENSMMUG00000000703	
ENSMMUG00000012957	ERCC6L
ENSMMUG00000049831	
ENSMMUG00000026130	SNORD15
ENSMMUG00000062777	
ENSMMUG00000025398	SNORD28
ENSMMUG00000005572	ALOX5AP
ENSMMUG00000049366	Metazoa_SRP
ENSMMUG00000007401	ARRDC2
ENSMMUG00000058397	
ENSMMUG00000015208	MOBKL1B
ENSMMUG00000019355	ACTL7A
ENSMMUG00000000783	CFAP65
ENSMMUG00000008125	IRF8
ENSMMUG00000017945	SEPTIN12
ENSMMUG00000011636	UPP2
ENSMMUG00000057987	SCIMP
ENSMMUG00000058273	
ENSMMUG00000052658	U6
ENSMMUG00000055870	
ENSMMUG00000062279	
ENSMMUG00000046495	
ENSMMUG00000054617	
ENSMMUG00000042090	Metazoa_SRP
ENSMMUG00000004468	IRGQ
ENSMMUG00000029367	RPS29
ENSMMUG00000026536	SNORD15
ENSMMUG00000056683	
ENSMMUG00000061407	
ENSMMUG00000051867	
ENSMMUG00000012484	FGF13
ENSMMUG00000057091	U6
ENSMMUG00000024323	SNORD33
ENSMMUG00000045850	Metazoa_SRP
ENSMMUG00000005554	MED29
ENSMMUG00000035788	SNORD22
ENSMMUG00000062639	Metazoa_SRP
ENSMMUG00000014235	MALT1
ENSMMUG00000047808	
ENSMMUG00000056895	
ENSMMUG00000005214	MYL6B
ENSMMUG00000037884	mml-mir-146b
ENSMMUG00000011207	
ENSMMUG00000017890	
ENSMMUG00000014858	KCNMB4
ENSMMUG00000047247	MGP
ENSMMUG00000039434	Metazoa_SRP
ENSMMUG00000019354	ACTL7B
ENSMMUG00000050226	
ENSMMUG00000019837	RNASEH2C
ENSMMUG00000051899	
ENSMMUG00000041631	Metazoa_SRP
ENSMMUG00000060429	ZNF358
ENSMMUG00000046052	Metazoa_SRP
ENSMMUG00000051492	
ENSMMUG00000053132	
ENSMMUG00000038718	Metazoa_SRP
ENSMMUG00000058827	
ENSMMUG00000050606	Metazoa_SRP
ENSMMUG00000025719	SNORD29
ENSMMUG00000024003	SNORD33
ENSMMUG00000009840	FAM227B
ENSMMUG00000053614	
ENSMMUG00000061988	
ENSMMUG00000061085	
ENSMMUG00000063403	KLHL35
ENSMMUG00000006862	FHOD3
ENSMMUG00000049433	SCRT2
ENSMMUG00000059667	
ENSMMUG00000065195	Metazoa_SRP
ENSMMUG00000006191	TBL1X
ENSMMUG00000062831	
ENSMMUG00000056839	
ENSMMUG00000053983	OTOP2
ENSMMUG00000052040	Metazoa_SRP
ENSMMUG00000063743	
ENSMMUG00000059532	
ENSMMUG00000010074	CDC42SE1
ENSMMUG00000062632	
ENSMMUG00000028158	U4
ENSMMUG00000031976	PRPH
ENSMMUG00000003295	RPS4X
ENSMMUG00000045030	RPRML
ENSMMUG00000020017	NPW
ENSMMUG00000052723	ZNF737
ENSMMUG00000028889	
ENSMMUG00000026039	SNORD34
ENSMMUG00000017176	DCLRE1C
ENSMMUG00000063877	
ENSMMUG00000028137	SNORA1B
ENSMMUG00000021425	USP12
ENSMMUG00000058586	
ENSMMUG00000026160	SNORD30
ENSMMUG00000003390	PRR11
ENSMMUG00000053496	
ENSMMUG00000017254	CPAMD8
ENSMMUG00000038179	NRXN1
ENSMMUG00000009304	AMDHD1
ENSMMUG00000061108	
ENSMMUG00000058026	
ENSMMUG00000060064	
ENSMMUG00000032902	U3
ENSMMUG00000044129	ABCA9
ENSMMUG00000037264	U7
ENSMMUG00000045997	Metazoa_SRP
ENSMMUG00000023932	SNORD35A
ENSMMUG00000002663	FOXH1
ENSMMUG00000042422	
ENSMMUG00000050847	
ENSMMUG00000059821	
ENSMMUG00000055121	Metazoa_SRP
ENSMMUG00000024499	SNORD31
ENSMMUG00000049339	Metazoa_SRP
ENSMMUG00000019083	SLC9B2
ENSMMUG00000064968	Metazoa_SRP
ENSMMUG00000043912	C16orf86
ENSMMUG00000055268	
ENSMMUG00000017655	KIAA1211L
ENSMMUG00000011948	MFSD13A
ENSMMUG00000019021	
ENSMMUG00000050235	
ENSMMUG00000055401	Metazoa_SRP
ENSMMUG00000060754	Metazoa_SRP
ENSMMUG00000065225	
ENSMMUG00000002456	MAPK8IP1
ENSMMUG00000017478	TESC
ENSMMUG00000033173	U6
ENSMMUG00000063586	ZNF536
ENSMMUG00000059331	
ENSMMUG00000051363	
ENSMMUG00000013247	AGFG1
ENSMMUG00000055226	DDIT4
ENSMMUG00000061103	PIN1
ENSMMUG00000058329	Metazoa_SRP
ENSMMUG00000056999	
ENSMMUG00000054126	ZNF576
ENSMMUG00000064437	
ENSMMUG00000024487	SNORD22
ENSMMUG00000061791	
ENSMMUG00000049794	U6
ENSMMUG00000044836	Metazoa_SRP
ENSMMUG00000023691	TSPAN31
ENSMMUG00000063887	
ENSMMUG00000007549	RPS11
ENSMMUG00000049367	PDZD7
ENSMMUG00000048435	ZC3H12C
ENSMMUG00000056953	
ENSMMUG00000047391	SRXN1
ENSMMUG00000014321	CDK15
ENSMMUG00000049506	
ENSMMUG00000008301	CCDC14
ENSMMUG00000063628	
ENSMMUG00000023834	U3
ENSMMUG00000006932	CKMT2
ENSMMUG00000002806	SLC9A3R2
ENSMMUG00000049530	
ENSMMUG00000054314	
ENSMMUG00000010465	RABEP1
ENSMMUG00000005904	ZHX3
ENSMMUG00000051325	
ENSMMUG00000018689	GOSR2
ENSMMUG00000039116	CCDC93
ENSMMUG00000037424	U7
ENSMMUG00000002472	CLPTM1
ENSMMUG00000049327	
ENSMMUG00000003256	ZNF667
ENSMMUG00000063870	
ENSMMUG00000055957	
ENSMMUG00000039862	Metazoa_SRP
ENSMMUG00000004660	USP14
ENSMMUG00000060068	Metazoa_SRP
ENSMMUG00000002229	ARFGAP3
ENSMMUG00000019839	KAT5
ENSMMUG00000061886	
ENSMMUG00000051151	
ENSMMUG00000018779	WDR74
ENSMMUG00000065010	
ENSMMUG00000058430	U6
ENSMMUG00000062079	
ENSMMUG00000004106	C11H12orf71
ENSMMUG00000011389	MCOLN1
ENSMMUG00000063608	
ENSMMUG00000010883	
ENSMMUG00000011847	CDYL2
ENSMMUG00000062059	Metazoa_SRP
ENSMMUG00000000704	NUP155
ENSMMUG00000045865	C19orf67
ENSMMUG00000058492	
ENSMMUG00000057744	
ENSMMUG00000056083	GPC1
ENSMMUG00000051898	
ENSMMUG00000060100	Metazoa_SRP
ENSMMUG00000014143	SARAF
ENSMMUG00000017946	ROGDI
ENSMMUG00000030627	FAM155A
ENSMMUG00000012096	IL12RB1
ENSMMUG00000042235	Metazoa_SRP
ENSMMUG00000064124	BOLA3
ENSMMUG00000061217	
ENSMMUG00000015845	B4GALNT2
ENSMMUG00000033677	Metazoa_SRP
ENSMMUG00000003086	SNAPC4
ENSMMUG00000010372	CCNO
ENSMMUG00000018491	
ENSMMUG00000056701	Metazoa_SRP
ENSMMUG00000060721	U6
ENSMMUG00000030744	ARID5A
ENSMMUG00000062061	CCT8L2
ENSMMUG00000053846	
ENSMMUG00000009022	GDPD5
ENSMMUG00000053202	
ENSMMUG00000035564	U7
ENSMMUG00000055587	
ENSMMUG00000057420	
ENSMMUG00000053613	
ENSMMUG00000023405	OTOP3
ENSMMUG00000023886	Y_RNA
ENSMMUG00000060917	
ENSMMUG00000056387	TCF15
ENSMMUG00000038702	ZFP36
ENSMMUG00000037339	
ENSMMUG00000008252	IL21R
ENSMMUG00000052104	
ENSMMUG00000010072	C1H1orf56
ENSMMUG00000025395	U4
ENSMMUG00000062868	
ENSMMUG00000050498	OR2S2
ENSMMUG00000062113	RAB12
ENSMMUG00000005102	GCKR
ENSMMUG00000006199	GRASP
ENSMMUG00000039326	SKA2
ENSMMUG00000013475	CAPN1
ENSMMUG00000064726	mml-mir-3577
ENSMMUG00000053276	RPS20
ENSMMUG00000007032	HUS1
ENSMMUG00000058561	
ENSMMUG00000060136	U6
ENSMMUG00000031426	
ENSMMUG00000025415	U3
ENSMMUG00000017991	PDCD1LG2
ENSMMUG00000010842	DPY19L3
ENSMMUG00000051468	Metazoa_SRP
ENSMMUG00000059273	Metazoa_SRP
ENSMMUG00000015750	BICC1
ENSMMUG00000065136	
ENSMMUG00000048746	
ENSMMUG00000013033	TACC2
ENSMMUG00000000469	LIPM
ENSMMUG00000018952	NDC80
ENSMMUG00000049741	
ENSMMUG00000060067	Metazoa_SRP
ENSMMUG00000042703	
ENSMMUG00000056512	U2
ENSMMUG00000057640	
ENSMMUG00000053175	ZNF428
ENSMMUG00000007804	RANBP10
ENSMMUG00000053993	
ENSMMUG00000060373	
ENSMMUG00000051104	
